rank,final_worth_usd,person_name,age,country,country_of_citizenship,city,industries,wealth_source,gender,life_expectancy_country,gross_tertiary_education_enrollment_country,gross_primary_education_enrollment_country,gdp_country_usd,total_tax_rate_country,population_country,final_worth_usd_formatted
2133,1300000000,Gary Lauder,60.0,United States,United States,Atherton,Fashion & Retail,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Lee Hae-jin,55.0,South Korea,South Korea,Seoul,Technology,Self-Made,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,1.3B
2133,1300000000,Art Levinson,73.0,United States,United States,Hillsborough,Diversified,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Li Denghai,73.0,China,China,Laizhou,Food & Beverage,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Fengluan Li,61.0,China,China,Ruzhou,Diversified,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Li Yongqing,58.0,China,China,Hangzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Li Zhigang,46.0,China,China,Wuhan,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Liu Gexin & family,71.0,China,China,Chengdu,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Itamar Locks & family,68.0,Brazil,Brazil,Rondonopolis,Food & Beverage,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.3B
2133,1300000000,Lu Hongyan,45.0,China,China,Xiamen,Media & Entertainment,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Lv Jianming,58.0,China,Hong Kong,Hangzhou,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Blairo Maggi,66.0,Brazil,Brazil,Cuiaba,Food & Beverage,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.3B
2133,1300000000,Yasseen Mansour,61.0,Egypt,Egypt,Cairo,Diversified,Self-Made,M,71.8,35.2,106.3,303175127598.0,44.4,100388073.0,1.3B
2133,1300000000,George Marcus,81.0,United States,United States,Los Altos Hills,Real Estate,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Yves-Loic Martin,57.0,France,France,Nantes,Healthcare,Self-Made,M,82.5,65.6,102.5,2715518274227.0,60.7,67059887.0,1.3B
2133,1300000000,Carsten Maschmeyer,63.0,Germany,Germany,Munich,Finance & Investments,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.3B
2133,1300000000,Martin Moller Nielsen,58.0,Switzerland,Denmark,Lugano,Logistics,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,1.3B
2133,1300000000,Jahm Najafi,60.0,United States,United States,Paradise Valley,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Randal Nardone,67.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Nguyen Dang Quang,59.0,Vietnam,Vietnam,Ho Chi Minh City,Food & Beverage,Self-Made,M,75.3,28.5,110.6,261921244843.0,37.6,96462106.0,1.3B
2133,1300000000,Kazuo Okada,80.0,Japan,Japan,Tokyo,Gambling & Casinos,Self-Made,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.3B
2133,1300000000,George Pedersen & family,87.0,United States,United States,McLean,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Qu Miranda,38.0,China,China,Shanghai,Fashion & Retail,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Jupally Rameshwar Rao,67.0,India,India,Hyderabad,Real Estate,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.3B
2133,1300000000,G. M. Rao,72.0,India,India,Bangalore,Logistics,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.3B
2133,1300000000,P.V. Ramprasad Reddy,65.0,India,India,Hyderabad,Healthcare,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.3B
2133,1300000000,Satish Reddy,55.0,India,India,Hyderabad,Healthcare,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.3B
2133,1300000000,Fernando Roig,75.0,Spain,Spain,Valencia,Fashion & Retail,Inherited/Unearned,M,83.3,88.9,102.7,1394116310769.0,47.0,47076781.0,1.3B
2133,1300000000,Igor Rotenberg,49.0,Russia,Russia,Moscow,Diversified,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.3B
2133,1300000000,Deniz Sahenk,77.0,Turkey,Turkey,Istanbul,Diversified,Inherited/Unearned,F,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.3B
2133,1300000000,Nobutada Saji,77.0,Japan,Japan,Tokyo,Food & Beverage,Inherited/Unearned,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.3B
2133,1300000000,Hajime Satomi,81.0,Japan,Japan,Tokyo,Gambling & Casinos,Self-Made,M,84.2,63.2,98.8,5081769542380.0,46.7,126226568.0,1.3B
2133,1300000000,James Scapa,66.0,United States,United States,Atherton,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Devi Shetty,70.0,India,India,Bangalore,Healthcare,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.3B
2133,1300000000,Albert Shigaboutdinov,70.0,Russia,Russia,Kazan,Diversified,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.3B
2133,1300000000,Denis Shtengelov,50.0,Australia,Russia,Gold Coast,Food & Beverage,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.3B
2133,1300000000,Fei Song,56.0,China,China,Yantai,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Hal Steinbrenner,54.0,United States,United States,Tampa,Sports,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Jessica Steinbrenner,59.0,United States,United States,Tampa,Sports,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Jennifer Steinbrenner Swindal,63.0,United States,United States,Tampa,Sports,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.3B
2133,1300000000,Konstantin Strukov & family,64.0,Russia,Russia,Chelyabinsk,Metals & Mining,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.3B
2133,1300000000,Rustem Sulteev,69.0,Russia,Russia,Kazan,Energy,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.3B
2133,1300000000,Clemens Toennies,66.0,Germany,Germany,Rheda-Wiedenbrück,Food & Beverage,Self-Made,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.3B
2133,1300000000,Robert Toennies,44.0,Germany,Germany,Rheda-Wiedenbrück,Food & Beverage,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.3B
2133,1300000000,John Van Lieshout,77.0,Australia,Australia,Brisbane,Real Estate,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.3B
2133,1300000000,Pongsak Viddayakorn,89.0,Thailand,Thailand,Bangkok,Healthcare,Self-Made,M,76.9,49.3,99.8,543649976166.0,29.5,69625582.0,1.3B
2133,1300000000,Wang Jianguo,63.0,China,China,Nanjing,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Junjin Wang,54.0,China,China,Shanghai,Service,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Wang Mingwang,55.0,China,China,Shenzhen,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Wei Lidong & family,47.0,China,China,Shanghai,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Wu Xiaoge,50.0,China,China,Chengdu,Manufacturing,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Wu Xushun & family,74.0,China,China,Wuhu,Diversified,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Xiong Xiaochuan,57.0,China,China,Shenzhen,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Xu Shaochun,60.0,China,China,Shenzhen,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Yan Jane & family,53.0,China,China,Beijing,Technology,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Zeng Chaoyi,54.0,China,China,Changsha,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Peng Zhao,52.0,China,China,Beijing,Service,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.3B
2133,1300000000,Kostyantin Zhevago,49.0,Ukraine,Ukraine,Kiev,Metals & Mining,Self-Made,M,71.6,82.7,99.0,153781069118.0,45.2,44385155.0,1.3B
2259,1200000000,Sanjay Agarwal,52.0,India,India,Jaipur,Finance & Investments,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Hamad bin Jassim bin Jaber Al Thani,63.0,Qatar,Qatar,Doha,Finance & Investments,Inherited/Unearned,M,80.1,17.9,103.8,183466208791.0,11.3,2832067.0,1.2B
2259,1200000000,Joao Alves de Queiroz Filho,70.0,Brazil,Brazil,São Paulo,Diversified,Self-Made,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.2B
2259,1200000000,Jose Maria Aristrain,60.0,Switzerland,Spain,Gstaad,Metals & Mining,Inherited/Unearned,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,1.2B
2259,1200000000,Michael Arougheti,50.0,United States,United States,Nyack,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Tope Awotona,41.0,United States,United States,Atlanta,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Mehmet Aydinlar,66.0,Turkey,Turkey,Istanbul,Healthcare,Self-Made,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.2B
2259,1200000000,Danna Azrieli,55.0,Israel,Israel,Herzliya,Real Estate,Inherited/Unearned,F,82.8,63.4,104.9,395098666122.0,25.3,9053300.0,1.2B
2259,1200000000,Naomi Azrieli,57.0,Canada,Canada,Toronto,Real Estate,Inherited/Unearned,F,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,1.2B
2259,1200000000,Sharon Azrieli,62.0,Canada,Canada,Montreal,Real Estate,Inherited/Unearned,F,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,1.2B
2259,1200000000,Bai Houshan,59.0,China,China,Ningbo,Energy,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Thomas Bailey,86.0,United States,United States,Aspen,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Bernhard Braun-Luedicke,46.0,Germany,Germany,Melsungen,Healthcare,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.2B
2259,1200000000,Eva Maria Braun-Luedicke,36.0,Germany,Germany,Melsungen,Healthcare,Inherited/Unearned,F,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.2B
2259,1200000000,Friederike Braun-Luedicke,39.0,Germany,Germany,Melsungen,Healthcare,Inherited/Unearned,F,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.2B
2259,1200000000,Jeffrey Cheah,78.0,Malaysia,Malaysia,Kuala Lumpur,Real Estate,Self-Made,M,76.0,45.1,105.3,364701517788.0,38.7,32447385.0,1.2B
2259,1200000000,Chen Xianbao & family,63.0,China,China,Hefei,Food & Beverage,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Cheng Xianfeng,54.0,China,China,Hefei,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Chung Yong-jin,54.0,South Korea,South Korea,Seoul,Fashion & Retail,Inherited/Unearned,M,82.6,94.3,98.1,2029000000000.0,33.2,51709098.0,1.2B
2259,1200000000,Darwin Deason,82.0,United States,United States,Dallas,Service,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Diego Della Valle,69.0,Italy,Italy,Sant'' Elpidio A Mare,Fashion & Retail,Inherited/Unearned,M,82.9,61.9,101.9,2001244392042.0,59.1,60297396.0,1.2B
2259,1200000000,Ashwin Desai,71.0,India,India,Surat,Manufacturing,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Richard Desmond,71.0,United Kingdom,United Kingdom,London,Media & Entertainment,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.2B
2259,1200000000,Ding Shui Po,52.0,China,China,Quanzhou,Fashion & Retail,Inherited/Unearned,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Sefik Yilmaz Dizdar,85.0,Turkey,Turkey,Istanbul,Fashion & Retail,Self-Made,M,77.4,23.9,93.2,754411708203.0,42.3,83429615.0,1.2B
2259,1200000000,Mathias Doepfner,60.0,Germany,Germany,Potsdam,Media & Entertainment,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.2B
2259,1200000000,Farhad Ebrahimi,84.0,United States,United States,Denver,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Jose Roberto Ermirio de Moraes,65.0,Brazil,Brazil,Sao Paulo,Diversified,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.2B
2259,1200000000,Jose Ermirio de Moraes Neto,70.0,Brazil,Brazil,Sao Paulo,Diversified,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.2B
2259,1200000000,Fang Hongbo,56.0,China,China,Shunde,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,David Feffer,66.0,Brazil,Brazil,São Paulo,Manufacturing,Inherited/Unearned,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.2B
2259,1200000000,Ben Francis,30.0,United Kingdom,United Kingdom,Birmingham,Fashion & Retail,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.2B
2259,1200000000,Gary Friedman,65.0,United States,United States,Belvedere,Fashion & Retail,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Dan Gertler,49.0,Israel,Israel,Bnei Brak,Metals & Mining,Inherited/Unearned,M,82.8,63.4,104.9,395098666122.0,25.3,9053300.0,1.2B
2259,1200000000,Balkrishan Goenka,56.0,India,India,Mumbai,Manufacturing,Self-Made,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Lawrence Golub,63.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Saroj Rani Gupta,72.0,India,India,Delhi,Manufacturing,Self-Made,F,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Anthony Hall,67.0,Australia,Australia,Melbourne,Technology,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.2B
2259,1200000000,Fahed Hariri,42.0,United Kingdom,Lebanon,London,Construction & Engineering,Inherited/Unearned,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.2B
2259,1200000000,Richard Hayne,75.0,United States,United States,Philadelphia,Fashion & Retail,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Michael Heine,73.0,Australia,Australia,Melbourne,Finance & Investments,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.2B
2259,1200000000,Orion Hindawi,43.0,United States,United States,Seattle,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Huang Guanlin,58.0,China,China,Ningbo,Fashion & Retail,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Sam Hupert,68.0,Australia,Australia,Melbourne,Technology,Self-Made,M,82.7,113.1,100.3,1392680589329.0,47.4,25766605.0,1.2B
2259,1200000000,Mohammed Ibrahim,76.0,United Kingdom,United Kingdom,London,Telecom,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.2B
2259,1200000000,David Kaplan,55.0,United States,United States,Los Angeles,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Kim Kardashian,42.0,United States,United States,Hidden Hills,Fashion & Retail,Self-Made,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Ke Guihua,57.0,China,China,Shanghai,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Ke Yunfeng & family,56.0,China,China,Guangzhou,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Alexander Klyachin,55.0,Russia,Russia,Moscow,Real Estate,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.2B
2259,1200000000,Suresh Krishna,86.0,India,India,Chennai,Automotive,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Guy Laliberté,63.0,Canada,Canada,Montreal,Media & Entertainment,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,1.2B
2259,1200000000,Li Guoqing,53.0,China,China,Hangzhou,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Li Li,59.0,China,China,Shenzhen,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Li Ruiqiang,43.0,China,China,Beijing,Healthcare,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Zhen Li & family,59.0,China,China,Hefei,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Guangwei Liang,59.0,China,China,Shenzhen,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Frederic Luddy,68.0,United States,United States,San Diego,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,"Cargill MacMillan, III.",63.0,United States,United States,Boulder,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,John MacMillan,73.0,United States,United States,Plymouth,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Martha MacMillan,71.0,United States,United States,Orono,Food & Beverage,Inherited/Unearned,F,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,William MacMillan,68.0,United States,United States,Englewood,Food & Beverage,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Keshub Mahindra,99.0,India,India,Mumbai,Diversified,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Mao Zhongwu,60.0,China,China,Changsha,Manufacturing,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Jorge Mas,60.0,United States,United States,Miami,Construction & Engineering,Inherited/Unearned,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Lorinc Meszaros,57.0,Hungary,Hungary,Felcsút,Diversified,Self-Made,M,75.8,48.5,100.8,160967157504.0,37.9,9769949.0,1.2B
2259,1200000000,Jeffrey Michael & family,66.0,United States,United States,Minnetonka,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Alan Miller & family,85.0,United States,United States,Lower Merion,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Neide Helena de Moraes,68.0,Brazil,Brazil,Sao Paulo,Diversified,Inherited/Unearned,F,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.2B
2259,1200000000,Scott Nuttall,50.0,United States,United States,New York,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Axel Oberwelland & family,56.0,Germany,Germany,Berlin,Food & Beverage,Inherited/Unearned,M,80.9,70.2,104.0,3845630030824.0,48.8,83132799.0,1.2B
2259,1200000000,Jonathan Oringer,48.0,United States,United States,Miami Beach,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Vitaly Orlov,58.0,Russia,Russia,Murmansk,Food & Beverage,Self-Made,M,72.7,81.9,102.6,1699876578871.0,46.2,144373535.0,1.2B
2259,1200000000,Jose Isaac Peres & family,82.0,Brazil,Brazil,Rio de Janeiro,Real Estate,Self-Made,M,75.7,51.3,115.4,1839758040766.0,65.1,212559417.0,1.2B
2259,1200000000,Markus Persson,43.0,Sweden,Sweden,Stockholm,Media & Entertainment,Self-Made,M,82.5,67.0,126.6,530832908738.0,49.1,10285453.0,1.2B
2259,1200000000,Mark Pincus,57.0,United States,United States,San Francisco,Technology,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Murdaya Poo,82.0,Indonesia,Indonesia,Jakarta,Diversified,Inherited/Unearned,M,71.5,36.3,106.4,1119190780753.0,30.1,270203917.0,1.2B
2259,1200000000,Forrest Preston,90.0,United States,United States,Cleveland,Healthcare,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Qian Ying,57.0,China,China,Nanyang,Food & Beverage,Self-Made,F,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
2259,1200000000,Jimmy Rane,76.0,United States,United States,Abbeville,Manufacturing,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Andrei Rappoport,59.0,Switzerland,Russia,Lugano,Finance & Investments,Self-Made,M,83.6,59.6,105.2,703082435360.0,28.8,8574832.0,1.2B
2259,1200000000,Bennett Rosenthal,59.0,United States,United States,Los Angeles,Finance & Investments,Self-Made,M,78.5,88.2,101.8,21427700000000.0,36.6,328239523.0,1.2B
2259,1200000000,Atul Ruia,52.0,India,India,Mumbai,Real Estate,Inherited/Unearned,M,69.4,28.1,113.0,2611000000000.0,49.7,1366417754.0,1.2B
2259,1200000000,Thomas Sandell,62.0,United Kingdom,Sweden,London,Finance & Investments,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.2B
2259,1200000000,Dhruv Sawhney,78.0,United Arab Emirates,India,Dubai,Construction & Engineering,Inherited/Unearned,M,77.8,36.8,108.4,421142267938.0,15.9,9770529.0,1.2B
2259,1200000000,Gerald Schwartz,81.0,Canada,Canada,Toronto,Finance & Investments,Self-Made,M,81.9,68.9,100.9,1736425629520.0,24.5,36991981.0,1.2B
2259,1200000000,Antonio Luiz Seabra,80.0,United Kingdom,Brazil,London,Fashion & Retail,Self-Made,M,81.3,60.0,101.2,2827113184696.0,30.6,66834405.0,1.2B
2259,1200000000,Eric Ya Shen,52.0,China,China,Guangzhou,Technology,Self-Made,M,77.0,50.6,100.2,19910000000000.0,59.2,1397715000.0,1.2B
