rank,finalWorth,personName,age,country,city,industries,selfMade,status,gender,life_expectancy_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,gdp_country,total_tax_rate_country,population_country
2259,1200,Mathias Doepfner,60.0,Germany,Potsdam,Media & Entertainment,False,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
2259,1200,Farhad Ebrahimi,84.0,United States,Denver,Manufacturing,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Jose Roberto Ermirio de Moraes,65.0,Brazil,Sao Paulo,Diversified,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2259,1200,Jose Ermirio de Moraes Neto,70.0,Brazil,Sao Paulo,Diversified,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2259,1200,Fang Hongbo,56.0,China,Shunde,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,David Feffer,66.0,Brazil,São Paulo,Manufacturing,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2259,1200,Ben Francis,30.0,United Kingdom,Birmingham,Fashion & Retail,True,N,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2259,1200,Gary Friedman,65.0,United States,Belvedere,Fashion & Retail,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Dan Gertler,49.0,Israel,Bnei Brak,Metals & Mining,False,E,M,82.8,63.4,104.9,"$395,098,666,122 ",25.3,9053300.0
2259,1200,Balkrishan Goenka,56.0,India,Mumbai,Manufacturing,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2259,1200,Lawrence Golub,63.0,United States,New York,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Saroj Rani Gupta,72.0,India,Delhi,Manufacturing,True,N,F,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2259,1200,Anthony Hall,67.0,Australia,Melbourne,Technology,True,N,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
2259,1200,Fahed Hariri,42.0,United Kingdom,London,Construction & Engineering,False,E,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2259,1200,Richard Hayne,75.0,United States,Philadelphia,Fashion & Retail,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Michael Heine,73.0,Australia,Melbourne,Finance & Investments,True,E,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
2259,1200,Orion Hindawi,43.0,United States,Seattle,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Huang Guanlin,58.0,China,Ningbo,Fashion & Retail,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Sam Hupert,68.0,Australia,Melbourne,Technology,True,N,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
2259,1200,Mohammed Ibrahim,76.0,United Kingdom,London,Telecom,True,E,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2259,1200,David Kaplan,55.0,United States,Los Angeles,Finance & Investments,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Kim Kardashian,42.0,United States,Hidden Hills,Fashion & Retail,True,D,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Ke Guihua,57.0,China,Shanghai,Manufacturing,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Ke Yunfeng & family,56.0,China,Guangzhou,Healthcare,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Alexander Klyachin,55.0,Russia,Moscow,Real Estate,True,R,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
2259,1200,Suresh Krishna,86.0,India,Chennai,Automotive,False,U,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2259,1200,Guy Laliberté,63.0,Canada,Montreal,Media & Entertainment,True,E,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
2259,1200,Li Guoqing,53.0,China,Hangzhou,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Li Li,59.0,China,Shenzhen,Healthcare,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Li Ruiqiang,43.0,China,Beijing,Healthcare,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Zhen Li & family,59.0,China,Hefei,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Guangwei Liang,59.0,China,Shenzhen,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Frederic Luddy,68.0,United States,San Diego,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,"Cargill MacMillan, III.",63.0,United States,Boulder,Food & Beverage,False,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,John MacMillan,73.0,United States,Plymouth,Food & Beverage,False,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Martha MacMillan,71.0,United States,Orono,Food & Beverage,False,D,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,William MacMillan,68.0,United States,Englewood,Food & Beverage,False,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Keshub Mahindra,99.0,India,Mumbai,Diversified,False,R,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2259,1200,Mao Zhongwu,60.0,China,Changsha,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Jorge Mas,60.0,United States,Miami,Construction & Engineering,False,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Lorinc Meszaros,57.0,Hungary,Felcsút,Diversified,True,E,M,75.8,48.5,100.8,"$160,967,157,504 ",37.9,9769949.0
2259,1200,Jeffrey Michael & family,66.0,United States,Minnetonka,Technology,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Alan Miller & family,85.0,United States,Lower Merion,Healthcare,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Neide Helena de Moraes,68.0,Brazil,Sao Paulo,Diversified,False,D,F,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2259,1200,Scott Nuttall,50.0,United States,New York,Finance & Investments,True,U,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Axel Oberwelland & family,56.0,Germany,Berlin,Food & Beverage,False,Split Family Fortune,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
2259,1200,Jonathan Oringer,48.0,United States,Miami Beach,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Vitaly Orlov,58.0,Russia,Murmansk,Food & Beverage,True,R,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
2259,1200,Jose Isaac Peres & family,82.0,Brazil,Rio de Janeiro,Real Estate,True,U,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2259,1200,Markus Persson,43.0,Sweden,Stockholm,Media & Entertainment,True,D,M,82.5,67.0,126.6,"$530,832,908,738 ",49.1,10285453.0
2259,1200,Mark Pincus,57.0,United States,San Francisco,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Murdaya Poo,82.0,Indonesia,Jakarta,Diversified,False,E,M,71.5,36.3,106.4,"$1,119,190,780,753 ",30.1,270203917.0
2259,1200,Forrest Preston,90.0,United States,Cleveland,Healthcare,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Qian Ying,57.0,China,Nanyang,Food & Beverage,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Jimmy Rane,76.0,United States,Abbeville,Manufacturing,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Andrei Rappoport,59.0,Switzerland,Lugano,Finance & Investments,True,E,M,83.6,59.6,105.2,"$703,082,435,360 ",28.8,8574832.0
2259,1200,Bennett Rosenthal,59.0,United States,Los Angeles,Finance & Investments,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Atul Ruia,52.0,India,Mumbai,Real Estate,False,N,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2259,1200,Thomas Sandell,62.0,United Kingdom,London,Finance & Investments,True,D,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2259,1200,Dhruv Sawhney,78.0,United Arab Emirates,Dubai,Construction & Engineering,False,U,M,77.8,36.8,108.4,"$421,142,267,938 ",15.9,9770529.0
2259,1200,Gerald Schwartz,81.0,Canada,Toronto,Finance & Investments,True,D,M,81.9,68.9,100.9,"$1,736,425,629,520 ",24.5,36991981.0
2259,1200,Antonio Luiz Seabra,80.0,United Kingdom,London,Fashion & Retail,True,D,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2259,1200,Eric Ya Shen,52.0,China,Guangzhou,Technology,True,R,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Sytse 'Sid' Sijbrandij,43.0,United States,San Francisco,Technology,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Alexander Sixt,43.0,Germany,Munich,Automotive,False,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
2259,1200,Konstantin Sixt,40.0,Germany,Munich,Automotive,False,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
2259,1200,Edwin Soeryadjaya,73.0,Indonesia,Jakarta,Energy,False,D,M,71.5,36.3,106.4,"$1,119,190,780,753 ",30.1,270203917.0
2259,1200,Abhay Soi,49.0,India,Mumbai,Healthcare,True,N,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2259,1200,Mike Speiser,52.0,United Kingdom,London,Technology,True,U,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2259,1200,Marco Squinzi,51.0,Italy,Milan,Construction & Engineering,False,D,M,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
2259,1200,Veronica Squinzi,51.0,Italy,Milan,Construction & Engineering,False,D,F,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
2259,1200,Michael Steinhardt,82.0,United States,Mount Kisco,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Ion Stoica,58.0,United States,Berkeley,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Eddy Sugianto,77.0,Indonesia,Jakarta,Metals & Mining,True,N,M,71.5,36.3,106.4,"$1,119,190,780,753 ",30.1,270203917.0
2259,1200,Luc Tack,61.0,Belgium,Deinze,Manufacturing,True,E,M,81.6,79.7,103.9,"$529,606,710,418 ",55.4,11484055.0
2259,1200,Tony Tan Caktiong,70.0,Philippines,Manila,Food & Beverage,True,D,M,71.1,35.5,107.5,"$376,795,508,680 ",43.1,108116615.0
2259,1200,Xiuguo Tang,59.0,China,Changsha,Manufacturing,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Sam Tarascio,78.0,Australia,Melbourne,Real Estate,True,E,M,82.7,113.1,100.3,"$1,392,680,589,329 ",47.4,25766605.0
2259,1200,Lina Tombolato,75.0,Italy,Tombolo,Finance & Investments,False,D,F,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
2259,1200,Ching Bor Tung,60.0,China,Dongguan,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Joop van den Ende,81.0,Netherlands,Baarn,Media & Entertainment,True,D,M,81.8,85.0,104.2,"$909,070,395,161 ",41.2,17332850.0
2259,1200,Ruben Vardanyan & family,54.0,Armenia,Erevan,Finance & Investments,True,R,M,74.9,54.6,92.7,"$13,672,802,158 ",22.6,2957731.0
2259,1200,Sandro Veronesi & family,63.0,Italy,Milan,Fashion & Retail,True,D,M,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
2259,1200,Thongma Vijitpongpun,65.0,Thailand,Bangkok,Real Estate,True,E,M,76.9,49.3,99.8,"$543,649,976,166 ",29.5,69625582.0
2259,1200,Wang Xiaoshen,54.0,China,Urumchi,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,J. Wayne Weaver,87.0,United States,Jacksonville,Diversified,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Drorit Wertheim,67.0,Israel,Bnei Atarot,Food & Beverage,False,D,F,82.8,63.4,104.9,"$395,098,666,122 ",25.3,9053300.0
2259,1200,Cameron Winklevoss,41.0,United States,New York,Finance & Investments,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Tyler Winklevoss,41.0,United States,New York,Finance & Investments,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Wu Yonghua,52.0,China,Xiamen,Fashion & Retail,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Xia Xinde,58.0,China,Guangzhou,Manufacturing,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Wenbo Xiang,60.0,China,Changsha,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Xu Jin,58.0,China,Huaibei city,Food & Beverage,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Xu Shijun & family,60.0,China,Nantong,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Wanmao Xu,78.0,China,Ningbo,Service,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Xu Yuejuan,61.0,China,Hangzhou,Manufacturing,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Vadim Yakunin,60.0,Russia,Moscow,Healthcare,True,R,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
2259,1200,Yang Yunyun,46.0,China,Guangzhou,Fashion & Retail,True,R,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Matei Zaharia,37.0,United States,Berkeley,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2259,1200,Zan Shengda,60.0,China,Nantong,Diversified,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Zhang Xuezheng,47.0,China,Jiaxing,Technology,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Zhang Yin,66.0,China,Dongguan,Manufacturing,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Ning Zhao,56.0,China,Shanghai,Healthcare,True,Split Family Fortune,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Zhou Wen & family,58.0,China,Shanghai,Manufacturing,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2259,1200,Zhu Xingliang,63.0,China,Suzhou,Construction & Engineering,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Hari Krishan Agarwal,66.0,India,Delhi,Fashion & Retail,True,N,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,Farkhad Akhmedov,67.0,Russia,Moscow,Energy,True,D,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
2405,1100,Joseph Bae,51.0,United States,New York,Finance & Investments,True,N,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Abigail Bennett,42.0,United States,Rochester,Food & Beverage,False,Split Family Fortune,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Sara Blakely,52.0,United States,Atlanta,Fashion & Retail,True,E,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Lloyd Blankfein,68.0,United States,New York,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Henadiy Boholyubov,61.0,Ukraine,Dnipro,Diversified,True,E,M,71.6,82.7,99.0,"$153,781,069,118 ",45.2,44385155.0
2405,1100,Stephane Bonvin,56.0,Switzerland,Lens,Real Estate,True,D,M,83.6,59.6,105.2,"$703,082,435,360 ",28.8,8574832.0
2405,1100,Oleg Boyko,58.0,Switzerland,Lipperswil,Diversified,True,D,M,83.6,59.6,105.2,"$703,082,435,360 ",28.8,8574832.0
2405,1100,Ryan Breslow,28.0,United States,Miami,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Thomas Bruch,72.0,Germany,St. Wendel,Fashion & Retail,False,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
2405,1100,Marina Budiman,61.0,Indonesia,Jakarta,Technology,True,D,F,71.5,36.3,106.4,"$1,119,190,780,753 ",30.1,270203917.0
2405,1100,Pradip Burman,80.0,India,Delhi,Food & Beverage,False,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,Cao Kejian,60.0,China,Quzhou,Manufacturing,True,E,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Giuliana Caprotti,82.0,Italy,Milan,Food & Beverage,False,D,F,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
2405,1100,Marina Caprotti,45.0,Italy,Milan,Food & Beverage,False,D,F,82.9,61.9,101.9,"$2,001,244,392,042 ",59.1,60297396.0
2405,1100,Chang Jing,40.0,China,Beijing,Technology,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Chen Baohua,61.0,China,Linhai,Healthcare,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Gang Chen,55.0,China,Guangzhou,Energy,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Liying Chen,47.0,China,Shanghai,Logistics,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Chen Xueling,55.0,China,Shantou,Manufacturing,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Cheng Lili,58.0,China,Changzhou,Food & Beverage,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Weili Dai,61.0,United States,Las Vegas,Technology,True,D,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Deng Yingzhong,72.0,China,Zhongshan,Manufacturing,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Shlomo Eliahu,87.0,Israel,Tel Aviv,Finance & Investments,True,D,M,82.8,63.4,104.9,"$395,098,666,122 ",25.3,9053300.0
2405,1100,Henry Engelhardt,65.0,United Kingdom,Cardiff,Finance & Investments,True,D,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2405,1100,Gabriel Escarrer,88.0,Spain,Palma de Majorca,Service,True,E,M,83.3,88.9,102.7,"$1,394,116,310,769 ",47.0,47076781.0
2405,1100,Daniel Feffer,63.0,Brazil,São Paulo,Manufacturing,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2405,1100,Ruben Feffer,53.0,Brazil,São Paulo,Manufacturing,False,D,M,75.7,51.3,115.4,"$1,839,758,040,766 ",65.1,212559417.0
2405,1100,Gleb Fetisov,56.0,Cyprus,Limassol,Telecom,True,D,M,80.8,75.9,99.3,"$24,564,647,935 ",22.4,1198575.0
2405,1100,Paul Fireman,79.0,United States,Brookline,Fashion & Retail,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Robert Fisher,69.0,United States,San Francisco,Fashion & Retail,False,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Bernd Freier,66.0,Germany,Rottendorf,Fashion & Retail,True,D,M,80.9,70.2,104.0,"$3,845,630,030,824 ",48.8,83132799.0
2405,1100,Donald Friese,82.0,United States,Los Angeles,Manufacturing,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Gan Zhongru,74.0,China,Beijing,Healthcare,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Rahul Gautam,70.0,India,Delhi,Fashion & Retail,False,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,David Golub,60.0,United States,New York,Finance & Investments,True,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Pavel Golubkov,47.0,Russia,Moscow,Real Estate,True,N,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
2405,1100,Said Gutseriev,34.0,United Kingdom,London,Energy,False,R,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2405,1100,He Zuxun,57.0,China,Kunming,Food & Beverage,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,David Hindawi,78.0,United States,Seattle,Technology,True,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Huang Shan,52.0,China,Shenzhen,Technology,True,R,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Huang Xiaofen & family,61.0,China,Shenzhen,Technology,True,D,F,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Hiroshi Ishibashi,76.0,Japan,Tokyo,Automotive,False,U,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
2405,1100,Masayuki Ishihara,74.0,Japan,Tokyo,Gambling & Casinos,False,R,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
2405,1100,Chatchai Kaewbootta,71.0,Thailand,Bangkok,Finance & Investments,True,D,M,76.9,49.3,99.8,"$543,649,976,166 ",29.5,69625582.0
2405,1100,Nikhil Kamath,36.0,India,Bangalore,Finance & Investments,True,N,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,Jonas Kamprad,57.0,United Kingdom,London,Finance & Investments,False,E,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2405,1100,Mathias Kamprad,53.0,United Kingdom,London,Finance & Investments,False,E,M,81.3,60.0,101.2,"$2,827,113,184,696 ",30.6,66834405.0
2405,1100,Peter Kamprad,59.0,Belgium,Tervuren,Finance & Investments,False,E,M,81.6,79.7,103.9,"$529,606,710,418 ",55.4,11484055.0
2405,1100,Fumio Kaneko,66.0,Japan,Kobe,Service,True,N,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
2405,1100,Sunjay Kapur,51.0,India,Delhi,Automotive,False,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,Ali Metin Kazanci,88.0,Turkey,Istanbul,Energy,True,R,M,77.4,23.9,93.2,"$754,411,708,203 ",42.3,83429615.0
2405,1100,Kangbao Ke & family,60.0,China,Guangzhou,Healthcare,True,U,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Carsten Koerl,58.0,Switzerland,Zurich,Sports,True,D,M,83.6,59.6,105.2,"$703,082,435,360 ",28.8,8574832.0
2405,1100,Koo Bon-sik,64.0,South Korea,Seoul,Technology,False,E,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
2405,1100,Andrei Kosogov,62.0,Russia,Moscow,Energy,True,D,M,72.7,81.9,102.6,"$1,699,876,578,871 ",46.2,144373535.0
2405,1100,Yogesh Kothari,74.0,India,Mumbai,Manufacturing,True,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,Arvind Lal,73.0,India,Delhi,Healthcare,False,D,M,69.4,28.1,113.0,"$2,611,000,000,000 ",49.7,1366417754.0
2405,1100,Manuel Lao Hernández,78.0,Spain,Matadepera,Gambling & Casinos,True,D,M,83.3,88.9,102.7,"$1,394,116,310,769 ",47.0,47076781.0
2405,1100,Lee Joong-keun,82.0,South Korea,Seoul,Construction & Engineering,True,D,M,82.6,94.3,98.1,"$2,029,000,000,000 ",33.2,51709098.0
2405,1100,Nancy Lerner,62.0,United States,Cleveland,Finance & Investments,False,E,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Norma Lerner,87.0,United States,Cleveland,Finance & Investments,False,E,F,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Randolph Lerner,61.0,United States,Cleveland,Finance & Investments,False,E,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Lin Zhijun,47.0,China,Xiamen,Healthcare,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Lin Zhixiong & family,49.0,China,Xiamen,Healthcare,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Jeffrey Lorberbaum,68.0,United States,Chattanooga,Manufacturing,False,D,M,78.5,88.2,101.8,"$21,427,700,000,000 ",36.6,328239523.0
2405,1100,Lu Rongfu,52.0,China,Xiamen,Telecom,True,D,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Lyu Yixiong,60.0,China,Shanghai,Fashion & Retail,True,N,M,77.0,50.6,100.2,"$19,910,000,000,000 ",59.2,1397715000.0
2405,1100,Soichiro Minami,46.0,Japan,Tokyo,Technology,True,E,M,84.2,63.2,98.8,"$5,081,769,542,380 ",46.7,126226568.0
